id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
6025239,6,California,CA,Alameda,Elk Grove,Alameda city,Track,Track,95624,916,3193246,0,38.3994013,-121.345268,99910,92324,57304,578.132172001277
6025249,6,California,CA,Alameda,Galt,Alameda city,Track,Track,95632,209,67487408,626702,38.2769169,-121.3716467,48025,38707,37940,557.514985727233
6025259,6,California,CA,Alameda,Elk Grove,Alameda city,Track,Track,95758,916,1518822,0,38.4158537,-121.412217,78535,68774,53978,821.082954314408
6025269,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95823,916,703931,0,38.4632142,-121.4384109,48226,40939,31370,729.406510831922
6025279,6,California,CA,Alameda,Hollister,Alameda city,Track,Track,95023,831,394763800,1068976,36.9011737,-121.3587465,95455,78838,63096,670.45981883935
6025289,6,California,CA,Alameda,Paicines,Alameda city,Track,Track,95043,831,2987635843,3274358,36.5800916,-121.0009504,87929,72517,65937,445.676736880016
602529,6,California,CA,Alameda,Walnut Creek,Alameda city,Track,Track,94598,925,6750243,0,37.9067555,-122.0145836,144189,148636,81549,623.912741645256
6025299,6,California,CA,Alameda,Chino,Alameda city,Track,Track,91710,909,54947220,0,33.9228755,-117.7015944,115561,105980,64290,1052.66562048755
6025309,6,California,CA,Alameda,Montclair,Alameda city,Track,Track,91763,909,3266956,0,34.0536544,-117.6940863,71251,61555,49230,848.889432746211
6025319,6,California,CA,Alameda,Chino,Alameda city,Track,Track,91710,909,970274,0,34.0155355,-117.6740258,85308,72690,53833,472.101052751083
6025329,6,California,CA,Alameda,Alta Loma,Alameda city,Track,Track,91701,909,3303776,0,34.1262864,-117.6325109,104920,88699,75332,790.616689622279
6025339,6,California,CA,Alameda,Ontario,Alameda city,Track,Track,91762,909,1445447,0,34.0808017,-117.6754832,50931,39416,39421,1070.96057912193
6025349,6,California,CA,Alameda,Ontario,Alameda city,Track,Track,91764,909,1417533,0,34.078078,-117.6369009,58636,48890,42572,928.285363473436
6025359,6,California,CA,Alameda,Ontario,Alameda city,Track,Track,91762,909,2036200,0,34.035798,-117.6599904,70023,63127,48620,758.46001811891
6025369,6,California,CA,Alameda,Ontario,Alameda city,Track,Track,91761,909,1549570,0,34.048259,-117.6422286,47929,37768,37887,718.871787981078
6025379,6,California,CA,Alameda,Rancho Cucamonga,Alameda city,Track,Track,91730,909,1816452,3447,34.115982,-117.6074135,79506,68098,54840,614.193922530817
6025389,6,California,CA,Alameda,Alta Loma,Alameda city,Track,Track,91701,909,1980074,0,34.1309473,-117.5671177,110402,107732,65457,667.116996129465
602539,6,California,CA,Alameda,San Ramon,Alameda city,Track,Track,94583,925,1766192,0,37.7449859,-121.9480394,125026,300000,67685,408.439082538453
6025399,6,California,CA,Alameda,Rancho Cucamonga,Alameda city,Track,Track,91730,909,3350498,0,34.0979077,-117.6046422,60559,54158,45159,997.344285106282
6025409,6,California,CA,Alameda,Fontana,Alameda city,Track,Track,92336,909,5069522,0,34.1281817,-117.4155957,83067,69924,52017,464.504250203181
6025419,6,California,CA,Alameda,Fontana,Alameda city,Track,Track,92337,909,4805064,0,34.0404498,-117.4512207,87462,81234,40347,715.439767350503
6025429,6,California,CA,Alameda,Fontana,Alameda city,Track,Track,92335,909,1293034,0,34.0993753,-117.4357865,28763,19717,28553,887.14269863153
6025439,6,California,CA,Alameda,Rialto,Alameda city,Track,Track,92376,909,3911282,0,34.1249867,-117.3923226,72604,58031,52439,731.135392391621
6025449,6,California,CA,Alameda,Bloomington,Alameda city,Track,Track,92316,909,2186009,0,34.0768407,-117.3768768,53865,40961,39120,955.637811586626
6025459,6,California,CA,Alameda,Bloomington,Alameda city,Track,Track,92316,909,21297229,975944,34.0393553,-117.3591733,62189,55341,40746,905.728973201163
6025469,6,California,CA,Alameda,Rialto,Alameda city,Track,Track,92376,909,1563092,0,34.1014105,-117.3419734,39004,33787,32097,1143.99551106249
6025479,6,California,CA,Alameda,San Bernardino,Alameda city,Track,Track,92411,909,1994953,0,34.124489,-117.308567,42324,39139,33012,1034.69804632608
6025489,6,California,CA,Alameda,San Bernardino,Alameda city,Track,Track,92410,909,1625305,41673,34.1092386,-117.2844304,27217,17557,31274,889.532717647737
602549,6,California,CA,Alameda,San Ramon,Alameda city,Track,Track,94583,925,7313345,0,37.7679943,-121.9820003,124120,117904,72749,1129.59408629641
6025499,6,California,CA,Alameda,Colton,Alameda city,Track,Track,92324,909,2069668,0,34.0729192,-117.3378085,50393,39679,45022,954.105084790851
6025509,6,California,CA,Alameda,Grand Terrace,Alameda city,Track,Track,92313,909,2622468,0,34.042144,-117.30729,53879,39796,41786,1731.36962101834
6025519,6,California,CA,Alameda,San Bernardino,Alameda city,Track,Track,92404,909,1299559,0,34.1249384,-117.2349381,39041,32479,32859,953.038729570662
6025529,6,California,CA,Alameda,Redlands,Alameda city,Track,Track,92373,909,4890511,0,34.081199,-117.1893524,68586,59199,47240,1167.64583361168
6025539,6,California,CA,Alameda,Redlands,Alameda city,Track,Track,92373,909,26843200,0,34.0183194,-117.1365677,137908,125609,78122,822.362430434442
6025549,6,California,CA,Alameda,Yucaipa,Alameda city,Track,Track,92399,909,3167796,0,34.033952,-117.0368248,56527,50693,41585,1356.84748311447
6025559,6,California,CA,Alameda,Phelan,Alameda city,Track,Track,92329,760,47643915,0,34.4864971,-117.4288822,73142,69013,47821,2915.14793070795
6025569,6,California,CA,Alameda,Apple Valley,Alameda city,Track,Track,92308,760,5109040,0,34.48581,-117.198857,45330,34647,39816,1439.60719462342
6025579,6,California,CA,Alameda,Victorville,Alameda city,Track,Track,92395,760,9960843,123985,34.5505662,-117.3098599,46275,31808,38577,1442.33640200258
6025589,6,California,CA,Alameda,Lancaster,Alameda city,Track,Track,93534,760,5962740,0,34.4610778,-117.2985044,45969,36739,43278,1002.76400259522
602559,6,California,CA,Alameda,Lafayette,Alameda city,Track,Track,94549,925,3586907,0,37.8896913,-122.1040703,118775,108755,86003,779.251080580424
6025599,6,California,CA,Alameda,Hesperia,Alameda city,Track,Track,92345,760,6442102,0,34.4026561,-117.272407,54944,48801,35657,1298.57962639107
6025609,6,California,CA,Alameda,Yucca Valley,Alameda city,Track,Track,92284,760,54020373,0,34.1517898,-116.4313005,45030,31620,40694,1954.85930061817
6025619,6,California,CA,Alameda,Twentynine Palms,Alameda city,Track,Track,92227,760,290392037,0,34.2871103,-116.4273959,38567,26829,35773,1153.79752883658
6025629,6,California,CA,Alameda,Lake Arrowhead,Alameda city,Track,Track,92352,909,81699567,3311,34.1730842,-117.1403551,78441,64100,56766,714.195510077841
6025639,6,California,CA,Alameda,Forest Falls,Alameda city,Track,Track,92339,909,672755791,645182,34.1438202,-116.8683764,75910,51968,69604,406.279090750303
6025649,6,California,CA,Alameda,Chino,Alameda city,Track,Track,91710,909,10233080,0,33.9825554,-117.6701469,118677,111911,69233,219.912267771413
6025659,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92110,619,1541456,0,32.7530051,-117.1858954,129675,122822,87730,430.140664670841
6025669,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92116,619,864909,0,32.7603326,-117.1417318,73675,67685,44541,1371.60013919007
6025679,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92116,619,2460533,0,32.7699227,-117.1043484,132086,300000,74655,471.434952882472
6025689,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92105,619,1893336,0,32.7281531,-117.1080465,63805,52471,51488,1210.63943400188
602569,6,California,CA,Alameda,Orinda,Alameda city,Track,Track,94563,925,13725520,0,37.8566708,-122.1812338,157463,162529,82967,313.801941515336
6025699,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92105,619,1360226,68328,32.7392472,-117.0716346,60453,50953,46279,563.445476572157
6025709,6,California,CA,Alameda,Lemon Grove,Alameda city,Track,Track,91945,619,3274119,0,32.7250639,-117.0575535,66044,61514,44187,789.97910472149
6025719,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92114,619,1588340,0,32.6961845,-117.0644799,84095,76378,53815,598.234935262496
6025729,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92139,619,1268769,0,32.6696367,-117.0537616,81853,80468,46723,436.606042117504
6025739,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92111,858,1185126,0,32.7060279,-117.114577,43746,31583,35733,757.334510486058
6025749,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92104,619,2493056,0,32.7293502,-117.1194471,104602,90059,68392,979.082391328884
6025759,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92101,619,739296,0,32.7155303,-117.1521135,57902,33575,58622,1969.42125209558
6025769,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92110,619,3275646,0,32.7317283,-117.1904454,0,0,0,0.0
6025779,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92107,619,858295,295726,32.7408214,-117.252275,74029,67552,45954,1205.19168587093
6025789,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92109,858,571324,0,32.7996991,-117.2526157,69608,59719,53632,634.427683385078
602579,6,California,CA,Alameda,Danville,Alameda city,Track,Track,94506,925,5339429,0,37.8065479,-121.9040691,154342,154994,79948,412.159110468058
6025799,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92109,858,2350722,0,32.8161954,-117.2324751,117344,107080,72988,379.895794666912
6025809,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92130,858,6257827,65207,32.9703783,-117.2429643,129852,123965,78679,783.442254989374
6025819,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92122,858,2286000,0,32.8680843,-117.2035179,100684,92999,67228,1633.08990558126
6025829,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92126,858,1059679,0,32.9071751,-117.1501108,80420,67742,53618,645.234166880907
6025839,6,California,CA,Alameda,La Jolla,Alameda city,Track,Track,92093,858,561676,0,32.867998,-117.2341615,70148,49307,65449,707.947421491645
6025849,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92117,858,2952506,0,32.8402995,-117.1850043,77234,63649,57993,1133.30571711754
6025859,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92123,858,2697183,0,32.7884171,-117.1558879,75034,68493,50265,820.152974307522
6025869,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92111,858,806734,0,32.7677269,-117.1885238,65679,62164,43662,1058.12441796555
6025879,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92124,858,17535920,112940,32.8437051,-117.0656323,125117,119434,71835,796.455581031993
6025889,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92120,619,3125399,0,32.8068307,-117.0607193,105737,91753,71074,886.872674816277
602589,6,California,CA,Alameda,Crockett,Alameda city,Track,Track,94525,510,15835711,0,38.0244713,-122.2276055,89975,80487,54771,576.536657767266
6025899,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92154,619,1278410,0,32.5788402,-117.0440688,83519,75997,52957,671.857827846159
60259,6,California,CA,Alameda,Oakland,Alameda city,Track,Track,94606,510,519054,0,37.7939452,-122.2330985,56247,41818,50478,871.291252438947
6025909,6,California,CA,Alameda,Chula Vista,Alameda city,Track,Track,91911,619,3131050,2693099,32.5996184,-117.0958327,50713,42119,35703,1230.45343620564
6025919,6,California,CA,Alameda,Imperial Beach,Alameda city,Track,Track,91932,619,396721,0,32.5794072,-117.1072875,52018,45532,39178,514.547020008826
6025929,6,California,CA,Alameda,National City,Alameda city,Track,Track,91950,619,733715,0,32.6663314,-117.0964015,41114,32884,32829,1317.36196176064
6025939,6,California,CA,Alameda,National City,Alameda city,Track,Track,91950,619,1716757,48168,32.6639283,-117.0738537,65288,48787,53242,551.080903389213
6025949,6,California,CA,Alameda,Chula Vista,Alameda city,Track,Track,91910,619,1034933,0,32.6358462,-117.0709931,58441,46029,50060,930.164149692729
6025959,6,California,CA,Alameda,Chula Vista,Alameda city,Track,Track,91911,619,1701177,0,32.6238651,-117.0510483,75253,68997,46341,800.189364718592
6025969,6,California,CA,Alameda,Chula Vista,Alameda city,Track,Track,91913,619,18895724,17465,32.6023081,-116.9846947,104448,102169,54201,1135.56020086869
6025979,6,California,CA,Alameda,Chula Vista,Alameda city,Track,Track,91913,619,2013808,0,32.65904,-116.9844864,122996,122194,64278,201.282380411786
6025989,6,California,CA,Alameda,El Cajon,Alameda city,Track,Track,92019,619,3597364,0,32.7537863,-116.9177769,80543,72280,52861,1037.17139466813
602599,6,California,CA,Alameda,Hercules,Alameda city,Track,Track,94547,510,3417079,0,37.9995137,-122.265433,118272,300000,66591,524.766667124996
6025999,6,California,CA,Alameda,La Mesa,Alameda city,Track,Track,91941,619,1340013,0,32.7202479,-117.002748,48822,43280,33591,880.701777924262
6026009,6,California,CA,Alameda,La Mesa,Alameda city,Track,Track,91941,619,1172821,0,32.7495164,-117.0438658,65466,51171,51541,797.930709395247
6026019,6,California,CA,Alameda,La Mesa,Alameda city,Track,Track,91941,619,3113639,869,32.7846006,-117.0092586,73591,61010,52424,1449.93494285766
6026029,6,California,CA,Alameda,El Cajon,Alameda city,Track,Track,92019,619,24510849,47911,32.8014261,-116.8356669,102861,91859,66990,380.537907040967
6026039,6,California,CA,Alameda,El Cajon,Alameda city,Track,Track,92020,619,1851594,0,32.7886437,-116.9804849,76875,64641,52269,416.708005659155
6026049,6,California,CA,Alameda,El Cajon,Alameda city,Track,Track,92021,619,1307296,0,32.8134192,-116.9558816,44693,39647,32301,1733.2476224528
6026059,6,California,CA,Alameda,Santee,Alameda city,Track,Track,92071,619,2138974,268050,32.8477575,-116.9795653,85602,72110,58116,400.011653867898
6026069,6,California,CA,Alameda,Lakeside,Alameda city,Track,Track,92040,619,2305504,0,32.8479042,-116.9106547,96548,86773,60605,362.070706026997
6026079,6,California,CA,Alameda,Poway,Alameda city,Track,Track,92064,858,6297998,0,33.0414758,-117.0511483,92569,67159,71323,1469.74390325187
6026089,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92129,858,2335763,0,32.9749586,-117.0988796,87361,78604,70695,472.337719844372
602609,6,California,CA,Alameda,San Pablo,Alameda city,Track,Track,94806,510,1017166,0,37.9761393,-122.345945,61919,55193,43982,733.329076424872
6026099,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92131,858,3282488,493481,32.9193532,-117.0955323,141907,134877,77062,365.336279032521
6026109,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92128,858,2783906,0,32.9800488,-117.0829709,107978,94818,58578,532.715573549588
6026119,6,California,CA,Alameda,Solana Beach,Alameda city,Track,Track,92075,858,3963165,241865,33.0027873,-117.2420769,123417,103515,83521,446.233719198414
6026129,6,California,CA,Alameda,Encinitas,Alameda city,Track,Track,92024,760,2124726,798479,33.0772389,-117.3060959,93060,75489,75593,947.113569853693
6026139,6,California,CA,Alameda,Oceanside,Alameda city,Track,Track,92054,760,2543855,317983,33.1771014,-117.3611031,77659,61806,59549,1304.98633960171
6026149,6,California,CA,Alameda,Oceanside,Alameda city,Track,Track,92057,760,8713895,0,33.2136656,-117.3079977,85435,64391,60565,1526.35978064461
6026159,6,California,CA,Alameda,Oceanside,Alameda city,Track,Track,92057,760,1315942,0,33.2501756,-117.3150563,69697,54483,53837,986.789833954555
6026169,6,California,CA,Alameda,Fallbrook,Alameda city,Track,Track,92028,760,7008859,0,33.3971392,-117.2419463,58507,43904,51034,1131.18927807853
6026179,6,California,CA,Alameda,Valley Center,Alameda city,Track,Track,92082,760,102936312,0,33.2118622,-116.9122447,73215,59408,57012,382.078398787187
6026189,6,California,CA,Alameda,Vista,Alameda city,Track,Track,92084,760,1117476,0,33.21679,-117.251038,66739,55913,44387,454.438949932647
602619,6,California,CA,Alameda,Richmond,Alameda city,Track,Track,94804,510,1555877,0,37.9485162,-122.3399466,60355,47201,42030,1479.95904218727
6026199,6,California,CA,Alameda,Carlsbad,Alameda city,Track,Track,92009,760,3798711,0,33.1753289,-117.3081967,90044,80109,56729,713.769258719116
6026209,6,California,CA,Alameda,Carlsbad,Alameda city,Track,Track,92009,760,10471195,0,33.1173858,-117.2489029,123499,109251,80431,1642.50657123062
6026219,6,California,CA,Alameda,San Marcos,Alameda city,Track,Track,92069,760,3390061,0,33.1460671,-117.146847,72945,61237,52979,682.092039168787
6026229,6,California,CA,Alameda,Escondido,Alameda city,Track,Track,92026,760,2316066,0,33.15357,-117.0765845,86754,71623,59460,564.135077075759
6026239,6,California,CA,Alameda,Escondido,Alameda city,Track,Track,92026,760,336347,0,33.1313346,-117.0781738,36741,31959,27693,862.610241265506
6026249,6,California,CA,Alameda,Escondido,Alameda city,Track,Track,92029,760,3783244,0,33.097066,-117.1011926,89006,73632,65637,852.679773533561
6026259,6,California,CA,Alameda,Escondido,Alameda city,Track,Track,92027,760,24585168,1016373,33.0785891,-117.0160101,128688,115681,80669,218.783136759277
6026269,6,California,CA,Alameda,Temecula,Alameda city,Track,Track,92590,951,149606533,91185,33.0526794,-116.6289158,69157,53583,48708,665.043226569966
6026279,6,California,CA,Alameda,San Diego,Alameda city,Track,Track,92106,619,3172382,193720,32.7323398,-117.2199521,77637,58941,64725,1508.19920977488
6026289,6,California,CA,Alameda,San Francisco,Alameda city,Track,Track,94133,415,268266,0,37.8016201,-122.4156811,103844,84786,79819,918.051844863901
602629,6,California,CA,Alameda,Richmond,Alameda city,Track,Track,94804,510,1917613,0,37.9159921,-122.3229961,42194,29005,37051,1958.85014055315
6026299,6,California,CA,Alameda,San Francisco,Alameda city,Track,Track,94108,415,102299,0,37.7946971,-122.4093492,55001,23950,63636,1055.82759788198
